position,title,artists,album,duration,duration_seconds,videoId,likeStatus,inLibrary
194,Besta É Tu,Novos Baianos,Acabou Chorare,4:24,264,4vOHMYNcSGI,INDIFFERENT,False
195,O Pato,"Charlie Byrd, Stan Getz",Jazz Samba,2:30,150,jkBk8U2ikf8,INDIFFERENT,False
196,A História de Lilly Braun (feat. Gal Costa),"Chico Buarque, Edu Lobo",O Grande Circo Místico,3:50,230,ncdZVCgAHFA,INDIFFERENT,False
197,Vesti Azul,Wilson Simonal,"Alegria, Alegria!!!",3:06,186,a5oDo9x5uhs,INDIFFERENT,False
198,Cae La Lluvia,Elia Y Elizabeth,¡Alegría!,3:23,203,ltjioo77LJc,INDIFFERENT,False
199,Saudosa Maloca,Os Originais Do Samba,É Preciso Cantar,3:16,196,g8bN3dmlA0k,INDIFFERENT,False
200,Cordeiro De Nanã,Os Tincoãs,Os Tincoãs,2:58,178,W2RyXqW-fyM,INDIFFERENT,False
201,Pensando Nela,Trio Mocoto,Samba Rock,5:06,306,CMLWDJVqvqI,INDIFFERENT,False
202,Aos Pés da Cruz,João Gilberto,João Gilberto Apresenta Chega de Saudade,1:35,95,Q5dj8RICM8U,INDIFFERENT,False
203,Escravo Da Alegria,"Toquinho, Vinícius de Moraes",Personalidade,3:51,231,UdzFv5TO2q0,INDIFFERENT,False
204,Take It Easy My Brother Charlie,Astrud Gilberto,Now,3:23,203,HOjNfZX8H2o,INDIFFERENT,False
205,Guajiru,Toco,Guajiru,2:55,175,d8yA8rx9roY,INDIFFERENT,False
206,Triste,"Antonio Carlos Jobim, Elis Regina",Elis & Tom,2:43,163,pNWpquMzJSY,INDIFFERENT,False
207,Os Alquimistas Estão Chegando Os Alquimistas,Jorge Ben Jor,A Tabua De Esmeralda,3:16,196,RZWl7CMRmMc,INDIFFERENT,False
208,Ebony Samba,"Luiz Bonfá, Stan Getz",Jazz Samba Encore!,3:49,229,cdUud7G1pwM,INDIFFERENT,False
209,Ele E Ela,Marcos Valle,Marcos Valle,2:25,145,G6JFLruY_OI,INDIFFERENT,False
210,Canto de Ossanha,"Baden Powell, Quarteto em Cy",Os Afro-Sambas,4:16,256,xwWHdY65Njc,INDIFFERENT,False
211,Vocé e Eu (You and I),"Carlos Lyra, Paul Winter",The Sound of Ipanema,3:08,188,Oq7Be6YU1-U,INDIFFERENT,False
212,Só Quero,Evinha,Cartão Postal,2:09,129,QnDzpSbRznE,INDIFFERENT,False
213,Dona das Meninas,Arthur Verocai,Samba Jazz & Brazilian Groove,4:52,292,8QjfppqSM94,INDIFFERENT,False
214,Mamãe Passou Açúcar Em Mim,Wilson Simonal,Retratos,1:32,92,98F5r67NPBk,INDIFFERENT,False
215,But Not For Me (Vocal Version),Chet Baker,Chet Baker Sings,3:05,185,KBR8-2OrtT4,INDIFFERENT,False
216,Sina,"Caetano Veloso, Djavan","Cores, Nomes",4:20,260,sgZ0L0t8AzE,INDIFFERENT,False
217,Floral Fury,Kristofer Maddigan,Cuphead (Original Soundtrack),3:46,226,2clUY-OsCpY,INDIFFERENT,False
218,Come Rain Or Come Shine,Massimo Faraò,I'll Never Forget You,6:28,388,Trd2WuDZ36g,INDIFFERENT,False
219,Last Tango In Paris,Trio Ternura,Trio Ternura (Compacto 1973),3:23,203,MLHGLDpzMoQ,INDIFFERENT,False
220,K33 Momi,Jembaa Groove,Susuma,5:37,337,K2bPkL2y2m4,INDIFFERENT,False
